Glide,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Event Name,Location,Origin,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,Total Affected,Insured Damages ('000 US$),Total Damages ('000 US$)
,Natural,Hydrological,Flood,,,Punjab (Western),,117440,Km2,,,,1985,6,,1985,6,,133,,,25000,,
,Natural,Hydrological,Flood,,,"Uttar Pradesh, West Bengal, Punjab (North, North-West, East India)",,404,Km2,,,,1985,6,,1985,6,,741,,10200000,10225000,,500000
,Natural,Hydrological,Flood,,,Tamil Nadu,,,Km2,,,,1985,11,12,1985,11,12,130,,500000,900000,,
,Natural,Meteorological,Storm,,Orilla,,,,Kph,,,,1985,10,17,1985,10,17,100,,100000,100000,,
,Natural,Meteorological,Storm,Convective storm,,Cashmire,,,Kph,,,,1986,11,16,1986,11,16,65,,,,,
,Natural,Geophysical,Earthquake,Ground movement,,Dharmsala,,5,Richter,32.128 N,76.374 E,,1986,4,26,1986,4,26,6,30,,30,,5000
,Natural,Hydrological,Flood,Riverine flood,,Andhra Pradesh,,2400,Km2,,,,1986,8,,1986,8,,187,,245000,245000,,100000
,Natural,Hydrological,Landslide,Avalanche,,Jammu and Kashmir State,,,,,,,1986,11,16,1986,11,16,65,,200,200,,
,Natural,Hydrological,Landslide,Landslide,,"Uttar Pradesh, Himachal Pradesh",,,,,,,1986,7,,1986,7,,88,,,2500000,,
,Natural,Meteorological,Storm,Tropical cyclone,,Rajasthan state,,,Kph,,,,1986,5,16,1986,5,16,11,100,,100,,
,Natural,Meteorological,Storm,Tropical cyclone,,"Calcutta, Midnapore district (West bengal)",,,Kph,,,,1986,9,25,1986,9,25,13,,3100000,3300000,,272943
,Natural,Biological,Epidemic,Bacterial disease,,New Delhi,,,Vaccinated,,,,1986,1,1,1986,1,1,55,,600,600,,
,Natural,Biological,Epidemic,Viral disease,,South Bihar,,,Vaccinated,,,,1986,6,,1986,6,,210,,11000,11000,,
,Natural,Meteorological,Storm,,,Uttar Pradesh,,,Kph,,,,1986,7,31,1986,7,31,71,,,,,
,Natural,Hydrological,Flood,,,,,,Km2,,,,1986,10,10,1986,10,10,50,,,,,276100
,Natural,Hydrological,Flood,,,,,,Km2,,,,1986,,,1986,,,14,,,150000,,
,Natural,Meteorological,Storm,,,,,,Kph,,,,1986,,,1986,,,230,,,,,
,Natural,Hydrological,Flood,Riverine flood,,"Assam, Bihar, West Bengal",,40000,Km2,,,,1987,8,,1987,8,,1200,,18000000,18000000,,545000
,Natural,Meteorological,Storm,Tropical cyclone,,"Andhra Pradesh, Tami Nadu",,800,Kph,,,,1987,11,2,1987,11,2,38,,50000,50000,,
,Natural,Meteorological,Storm,Tropical cyclone,,"Guntur, Prakasam district (Andhra Pradesh)",,,Kph,,,,1987,11,14,1987,11,14,25,,30000,30000,,
,Natural,Meteorological,Extreme temperature ,Heat wave,, Rajasthan,,,Â°C,,,,1987,6,,1987,6,,100,,,,,
,Natural,Biological,Epidemic,Viral disease,,Kashmir,,,Vaccinated,,,,1987,1,19,1987,1,19,90,,,,,
,Natural,Climatological,Drought,Drought,,"Gujarat, Rajasthan, Orissa, Madhya Pradesh, Andhra Pradesh, Maharashtra",,,Km2,,,,1987,5,,1987,8,,300,,300000000,300000000,,
,Natural,Meteorological,Storm,,,"Bihar, Uttar Pradesh",,,Kph,,,,1987,5,,1987,5,,63,,,,,
,Natural,Meteorological,Storm,,,Bihar,,,Kph,,,,1987,10,18,1987,10,18,40,,,,,
,Natural,Hydrological,Flood,,, Cachemire,,,Km2,,,,1987,5,,1987,5,,25,,,,,
,Natural,Hydrological,Flood,,, Andhra Pradesh,,,Km2,,,,1987,7,9,1987,7,9,30,,,,,
,Natural,Hydrological,Flood,,,Uttar Pradesh,,3000,Km2,,,,1987,9,18,1987,9,18,59,,300000,300000,,
,Natural,Geophysical,Earthquake,Ground movement,,"Dharbhanga, Madhubani, Saharsa, Munger, Khagana, Bihar Sharie (Bihar State)",,7,Richter,26.755,616,04:39,1988,8,21,1988,8,21,382,3766,20000000,20003766,,71500
,Natural,Hydrological,Flood,Riverine flood,,"Bihar, West Bengal, Assam",,,Km2,,,,1988,6,,1988,6,,250,,16500000,16500000,,929200
,Natural,Hydrological,Flood,Riverine flood,,"Punjab, Himachal Pradesh, Haryana, Jamuu and Kashmir, Delhi",,,Km2,,,,1988,9,22,1988,10,9,1000,,221000,221000,,18000
,Natural,Hydrological,Landslide,Avalanche,,"Jammu and Kashmir, Ladakh",,,,,,,1988,3,15,1988,3,15,250,,,,,
,Natural,Hydrological,Landslide,Landslide,,"Uttar Pradesh, Haryana, Himachal Pradesh, Pendjab states",,,,,,,1988,7,,1988,7,,255,,,,,
,Natural,Meteorological,Storm,Tropical cyclone,04B,West Bengal,,,Kph,,,,1988,11,29,1988,11,29,74,,1900000,1900000,,13000
,Natural,Meteorological,Extreme temperature ,Heat wave,,"Northern, Western, Central India",,,Â°C,,,,1988,5,,1988,5,,418,200,,200,,
,Natural,Meteorological,Extreme temperature ,Heat wave,,Rajasthan,,,Â°C,,,,1988,5,,1988,5,,32,,,,,
,Natural,Biological,Epidemic,Bacterial disease,Cholera,Delhi,,,Vaccinated,,,,1988,6,,1988,6,,466,,,,,
,Natural,Biological,Epidemic,Bacterial disease,Cholera,Gujarat state,,,Vaccinated,,,,1988,7,,1988,7,,445,,,,,
,Natural,Biological,Epidemic,Viral disease,Encaphalitis,Along Nepal/Uttar Pradesh border,,,Vaccinated,,,,1988,11,,1988,11,,3000,,,,,
,Natural,Hydrological,Flood,,,"Uttar Pradesh, Assam, Bihar, West Bengal, Arunachal Pradesh",,,Km2,,,,1988,8,,1988,8,,850,,5600000,5600000,,
,Natural,Hydrological,Flood,Riverine flood,,"Maharashtra, Andhra Pradesh, Gujarat",Monsoon rain,,Km2,,,,1989,7,28,1989,7,28,1591,,,,,
,Natural,Geophysical,Mass movement (dry),Landslide,,North India,,,,,,,1989,8,5,1989,8,5,45,,,,,
,Natural,Hydrological,Flood,Riverine flood,,"Assam, Arunachal Pradesh, Manipur, Mizorem",,,Km2,,,,1989,8,,1989,8,,18,,,2000,,
,Natural,Hydrological,Landslide,Landslide,,,,,,,,,1989,6,7,1989,6,7,41,,,,,
,Natural,Meteorological,Storm,Tropical cyclone,,"Coastal Orissa, West Bengal",,,Kph,,,,1989,5,26,1989,5,26,43,,3700000,3700000,,
,Natural,Meteorological,Storm,Tropical cyclone,,Southern India,,,Kph,,,,1989,11,9,1989,11,9,50,,,,,
,Natural,Meteorological,Extreme temperature ,Cold wave,,Bihar,,,Â°C,,,,1989,12,,1989,12,,109,,,,,
,Natural,Meteorological,Extreme temperature ,Cold wave,,,,,Â°C,,,,1989,1,,1989,1,,18,,,,,
,Natural,Biological,Epidemic,Viral disease,Dengue,,,,Vaccinated,,,,1989,,,1989,,,200,,,,,
,Natural,Hydrological,Flood,Riverine flood,,Tami Nadu state,Monsoonal rain,,Km2,,,,1990,10,24,1990,10,28,60,,,,,
,Natural,Meteorological,Storm,Convective storm,,Golfe du Bengale,,,Kph,,,,1990,8,20,1990,8,20,500,,,,,
,Natural,Meteorological,Storm,Convective storm,,Gujarat,,,Kph,,,,1990,8,25,1990,8,25,120,,,,,2200000
,Natural,Hydrological,Flood,Flash flood,,"Jammu, Kargil district (Kashmir)",Brief torrential rain,,Km2,,,,1990,3,21,1990,3,22,69,,,,,
,Natural,Hydrological,Flood,Riverine flood,,Bombay (Assam state),Heavy rain,17800,Km2,,,,1990,6,13,1990,6,18,21,,,,,
,Natural,Hydrological,Landslide,Landslide,,Sikkim,,,,,,,1990,9,16,1990,9,16,30,,,,,
,Natural,Meteorological,Storm,Tropical cyclone,02B,"Guntur, Krishna, East and West Godavari, Visakhapatnam districts (Andhra Pradesh)",,,Kph,,,,1990,5,9,1990,5,9,957,,2600000,2600000,,580000
,Natural,Meteorological,Storm,Tropical cyclone,,Ganjam district (Orissa),,,Kph,,,,1990,11,,1990,11,,250,,1500000,1500000,,112800
,Natural,Meteorological,Extreme temperature ,Cold wave,,"North, West",,,Â°C,,,,1990,12,29,1990,12,29,86,,,,,
,Natural,Meteorological,Extreme temperature ,Cold wave,,"Haryana, Punjab, Jammu, Himachal Pradesh, Rajasthan states",,,Â°C,,,,1990,1,,1990,1,,178,,,,,
,Natural,Biological,Epidemic,Parasitic disease,,Gujarat,,,Vaccinated,,,,1990,9,,1990,9,,58,,,,,
,Natural,Hydrological,Flood,,,,,,Km2,,,,1990,8,,1990,8,,74,,,2000,,
,Natural,Biological,Epidemic,,Gastroenteritis,Bihar,,,Vaccinated,,,,1990,8,,1990,8,,90,,18000,18000,,
,Natural,Meteorological,Storm,,,"Meghalaya, Manipur, Tinsukia",,,Kph,,,,1990,4,20,1990,4,20,16,,,,,
,Natural,Hydrological,Flood,Riverine flood,, Near Thondebhavi (Karnataka),Monsoonal rain,,Km2,,,,1991,10,30,1991,10,30,60,,,,,
,Natural,Geophysical,Earthquake,Ground movement,,"Harsil (near Gangotri, Uttarkashi's Bhagirathi valley, Uttar Pradesh)",,6,Richter,30.780 N,78.774 E,,1991,10,20,1991,10,20,1500,1383,53000,54383,,60000
,Natural,Hydrological,Flood,Riverine flood,,"Haryana, Uttar Pradesh, Himachal Pradesh, Bihar states",Monsoonal rain,,Km2,,,,1991,8,15,1991,8,29,88,,,,,
,Natural,Hydrological,Flood,Riverine flood,,"Andhra Pradesh, Maharashtra, Orissa, Gujarat, Madhya Pradesh",,,Km2,,,,1991,7,30,1991,7,30,524,,,100000,,
,Natural,Meteorological,Storm,Tropical cyclone,4B,"Andhra Pradesh, Tamil Nadu, Pondicherry",,,Kph,,,,1991,11,12,1991,11,19,125,,25000,25000,,
,Natural,Hydrological,Flood,Coastal flood,,"Assam, Meghalaya states",Tropical cyclone,,Km2,,,,1991,7,13,1991,7,19,59,,2000000,2300000,,
,Natural,Hydrological,Flood,Coastal flood,,"Assam, Tripura, Arunachal, Mizorem",Tropical cyclone,,Km2,,,,1991,5,7,1991,5,8,30,,2000000,2000000,,
,Natural,Hydrological,Flood,Riverine flood,,"Bombay, Kerala, Gujarat",Heavy rain,491400,Km2,,,,1991,6,10,1991,6,12,72,,300000,300000,48000,100000
,Natural,Hydrological,Flood,Riverine flood,,Kerala state,Monsoon rains,,Km2,,,,1991,6,1,1991,7,9,99,,,,,118000
,Natural,Hydrological,Flood,Riverine flood,,West Bengal state,Monsoonal rain,91960,Km2,,,,1991,9,14,1991,9,15,84,,4000000,4000000,,40000
,Natural,Biological,Epidemic,Bacterial disease,Cholera,"Nagaon, Morigon districts (Assam)",,,Vaccinated,,,,1991,10,,1991,10,,185,,,,,
,Natural,Meteorological,Storm,Convective storm,,"Kerala, Gujarat, Orissa states",,,Kph,,,,1992,6,17,1992,6,24,60,,,,,
,Natural,Hydrological,Flood,Riverine flood,,"Uttar Pradesh, Jammu, Madhya Pradesh",Monsoonal rain,,Km2,,,,1992,9,8,1992,9,31,500,,70000,70000,,57850
,Natural,Hydrological,Flood,Riverine flood,,"Vamanapuram, Amravilla (Trivadrum district, Kerala state)",,,Km2,,,,1992,10,8,1992,10,8,51,,500,500,,182100
,Natural,Hydrological,Flood,Riverine flood,,Orissa state,monsoonal rain,,Km2,,,,1992,7,26,1992,7,31,16,,3000000,3000000,,
,Natural,Hydrological,Flood,Riverine flood,,"Banda, Allahbad, Kanpur (Uttar Pradesh)",,,Km2,,,,1992,9,,1992,9,,86,,,,,
,Natural,Hydrological,Landslide,Landslide,,Aizawl (Mizoram state),,,,,,,1992,8,9,1992,8,9,60,,,,,
,Natural,Meteorological,Storm,Tropical cyclone,,Naogoan district (Assam state),,140,Kph,,,,1992,4,22,1992,4,22,25,100,,100,,
,Natural,Meteorological,Extreme temperature ,Cold wave,,Bihar state,,,Â°C,,,,1992,1,,1992,1,,275,,,,,
,Natural,Hydrological,Flood,,,"Tamil Nadu, Kerala, Karnataka, Andhra Pradesh states",,,Km2,,,,1992,11,10,1992,11,10,179,,,500,,69000
,Natural,Geophysical,Earthquake,Ground movement,,"Killari, Haegoan, Sostour, Holi (Latur and Osmanabad districts, Maharastra state)",,6,Richter,16.40 N,74.20 E,,1993,9,29,1993,9,29,9748,30000,,30000,,280000
,Natural,Geophysical,Earthquake,Ground movement,,Latur area,,5,Richter,18.120 N,76.533 E,,1993,11,12,1993,11,12,,25,500,525,,
,Natural,Hydrological,Flood,Flash flood,,Karnataka state,Brief torrential rain,,Km2,,,,1993,10,11,1993,10,21,35,,,10000,,
,Natural,Hydrological,Flood,Riverine flood,,Uttar Pradesh,Heavy rain,,Km2,,,,1993,9,9,1993,9,17,260,,,,,500000
,Natural,Hydrological,Flood,Riverine flood,,"Tripura, Karamganj (Assam)",,,Km2,,,,1993,5,,1993,5,,,,,50000,,
,Natural,Hydrological,Flood,Riverine flood,,Himachal Pradesh,,,Km2,,,,1993,7,,1993,7,,175,,,,,
,Natural,Hydrological,Landslide,Landslide,,Bombay,,,,,,,1993,9,23,1993,9,23,20,25,,25,,
,Natural,Meteorological,Storm,Tropical cyclone,,"Tamil Nadu, Karaikal region (Pondicherry)",,120,Kph,,,,1993,12,4,1993,12,4,61,,12000,72000,,100000
,Natural,Meteorological,Storm,Tropical cyclone,,"Near Kandi (Murshidabad district, West Bengal)",,200,Kph,,,,1993,4,9,1993,4,9,125,500,,500,,
,Natural,Biological,Insect infestation,Locust,Locust,"Gujarat, Rajasthan states",,,,,,,1993,9,,1993,9,,,,,,,
,Natural,Climatological,Drought,Drought,,"Bihar, Orissa, Andhra Pradesh, Maharashtra, Gujarat, Madhya Prasdesh, Uttar Pradesh, Karnataka",,,Km2,,,,1993,3,,1993,10,,,,1175000,1175000,,
,Natural,Hydrological,Flood,,,"Punjab, Haryana, Himachal Pradesh, Gujarat, Jammu and Kashmir, Rajasthan, Madhya Pradesh, Chandigarh, Assam states",,80937,Km2,,,,1993,7,8,1993,7,31,827,,128000000,128000000,,7000000
,Natural,Meteorological,Storm,Tropical cyclone,,"Tamil Nadu, Andhra Pradesh, Karnataka states",,125,Kph,,,,1994,10,31,1994,11,4,208,,428500,428500,,19100
,Natural,Meteorological,Storm,Convective storm,,Mormugao,,,Kph,,,,1994,6,7,1994,6,7,11,100,,100,,
,Natural,Hydrological,Flood,Riverine flood,,New Delhi,,,Km2,,,,1994,8,17,1994,8,17,14,50,,2550,,
,Natural,Meteorological,Extreme temperature ,Heat wave,,"New Delhi, Rajasthan, Madhya Pradesh",,49,Â°C,,,,1994,5,,1994,5,,161,,,,,
,Natural,Biological,Epidemic,Bacterial disease,Pneumonic,"Surat (Gujarat state), Beed (Maharashtra state)",,,Vaccinated,,,,1994,9,28,1994,9,28,53,,5150,5150,,
,Natural,Hydrological,Flood,,,"Assam, Arunachal Pradesh, Jammu and Kashmir, Himachal, Punjab, Uttar Pradesh, Goa, Kerala, Gujarat states",,,Km2,,,,1994,5,,1994,10,,2001,50,12000000,12060050,,175000
,Natural,Hydrological,Flood,Riverine flood,,Sikkim state,Monsoonal rain,6520,Km2,,,,1995,9,5,1995,9,8,35,,,,,252
,Natural,Hydrological,Flood,Riverine flood,,"Bihar, Haryana, Punjab, Rajasthan, Himachal Pradesh, Jammu and Kasmir, Uttar Pradesh, West Bengal, Maharashtra states",Monsoonal rain,762900,Km2,,,,1995,9,1,1995,9,20,1479,,32704000,32704000,,258000
,Natural,Hydrological,Flood,Riverine flood,,Andhra Pradesh,Heavy rain,,Km2,,,,1995,10,23,1995,10,23,,,,3000,,2000
,Natural,Hydrological,Landslide,Avalanche,,Kashmir province,Snow storm and heavy winds,,,,,,1995,1,16,1995,1,16,200,250,5000,5250,,
,Natural,Hydrological,Landslide,Landslide,,Mizoram State,,,,,,,1995,6,3,1995,6,3,40,,,14285,,4500
,Natural,Hydrological,Landslide,Landslide,,Kulla (Himachal Pradesh),,,,,,,1995,9,12,1995,9,12,400,,,1100000,,
,Natural,Meteorological,Storm,Tropical cyclone,,"Orissa, Andra Pradesh",,,Kph,,,,1995,11,10,1995,11,10,128,,,,,46300
,Natural,Meteorological,Storm,Tropical cyclone,,Andhra Pradesh,,,Kph,,,,1995,10,20,1995,10,23,94,,12000,12000,,2000
,Natural,Meteorological,Extreme temperature ,Heat wave,,"Bihar, Punjab, Haryana and Jammu, Kashmir, Tamil Nadu, Maharashtra, Orissa, Uttar Pradesh, New Delhi, Rajasthan, Madhya Pradesh",,50,Â°C,,,,1995,5,8,1995,6,21,558,,,,,
,Natural,Meteorological,Storm,Tropical cyclone,3,"Andhra Pradesh, Karnataka, Kerala, West Begal, Tamil Nadu, Gujarat, Maharashtra, Uttar Pradesh, Assam, Haryana, Jammu and Kashmir, Rajasthan, Arunachal, Bihar, Tripura states",,,Kph,,,,1996,6,14,1996,6,16,731,,1842100,1842100,,
,Natural,Meteorological,Storm,Tropical cyclone,07B,"East and West Godavari, Kakinada (Andhra Pradesh state)",,,Kph,,,,1996,11,6,1996,11,8,708,,7000000,7000000,,1500300
,Natural,Hydrological,Flood,Riverine flood,,"Tamil Nadu, Andhra Pradesh, Kerala, Karnataka states",Heavy rains,177500,Km2,,,,1996,10,21,1996,10,25,388,,100000,100000,,90400
,Natural,Hydrological,Flood,Riverine flood,,"West Bengal, Arunachal Pradesh, Assam",Monsoonal rain,129000,Km2,,,,1996,7,10,1996,7,24,82,,3000000,3000000,,85000
,Natural,Hydrological,Flood,Riverine flood,,"Kishanganj, Darbhanga, Sitamarhi, Saharsa districts (Bihar state)",Heavy rains,171900,Km2,,,,1996,7,17,1996,8,10,74,,4000000,4000000,,980
,Natural,Hydrological,Landslide,Landslide,,"Karnataka, Andhra Pradesh, Maharashtra",,,,,,,1996,9,30,1996,9,30,48,,,,,
,Natural,Meteorological,Storm,Tropical cyclone,,Oman Sea,,,Kph,,,,1996,7,2,1996,7,2,92,,,,,
,Natural,Meteorological,Storm,Tropical cyclone,,Andhra Pradesh,,180,Kph,,,,1996,12,4,1996,12,4,6,,335000,335000,,
,Natural,Biological,Epidemic,Viral disease,Dengue fever,New Delhi,,56000,Vaccinated,,,,1996,10,4,1996,11,28,354,,8423,8423,,
,Natural,Climatological,Drought,Drought,,Rajasthan,,72000,Km2,,,,1996,3,,1996,4,,,,,,,542400
,Natural,Hydrological,Flood,,,Jammu & Kashmir state,,29600,Km2,,,,1996,8,23,1996,8,23,226,,70000,70000,,
,Natural,Hydrological,Flood,,,Uttar Pradesh,,,Km2,,,,1996,7,11,1996,7,11,21,10,,10,,
,Natural,Hydrological,Flood,,,"Bihar, Assam, Gujarat, Haryana, Kerala, Rajasthan, Uttar Pradesh",,,Km2,,,,1996,8,25,1996,9,1,500,,,100000,,17600
,Natural,Geophysical,Earthquake,Ground movement,,Jabalpur (Madhya Pradesh),,6,Richter,23.083 N,80.041 E,04:22,1997,5,22,1997,5,22,43,1500,125000,156500,,37000
,Natural,Hydrological,Flood,Coastal flood,,Coastal districts of West Bengal (no better info),,3,Km2,,,,1997,8,22,1997,8,22,400,,,,,
,Natural,Hydrological,Flood,Riverine flood,,"Chandigarh, Chirgaon, Himalayan state of Himachal Pradesh.",Monsoonal rain,,Km2,,,,1997,8,8,1997,8,14,135,20,,20,6200,71000
,Natural,Hydrological,Flood,Riverine flood,,"Mehsana, Gandhi Nagar, Ahmedabad, Kheda, Sabarkanda, Vadodra, Banaskanda, Surender Nagar districts (Gujarat state)",Monsoonal rain,,Km2,,,,1997,6,22,1997,6,28,111,,1000000,1000000,,153800
,Natural,Hydrological,Flood,Riverine flood,,Guntoor (Guntur) and Prakasham districts (Andhra Pradesh),Heavy rain,,Km2,,,,1997,9,19,1997,9,24,25,,,,,
,Natural,Hydrological,Landslide,Landslide,,Gangtok (city) Level 1 = Sikkim,,,,,,,1997,6,9,1997,6,9,28,30,,30,,
,Natural,Hydrological,Landslide,Landslide,,Darjeeling Hills Level 1 = West Bengal,,,,,,,1997,8,6,1997,8,6,23,,,2000,,
,Natural,Meteorological,Storm,Tropical cyclone,,Andhra Pradesh,,,Kph,,,,1997,8,22,1997,8,22,25,,,,,
,Natural,Biological,Epidemic,Bacterial disease,,"Valsad, Chikali and Gandevi (Valsad district) and Vyara and Mahuva taluks (Surat district)",,,Vaccinated,,,,1997,7,15,1997,9,11,48,,413,413,,
,Natural,Biological,Epidemic,Viral disease,Polio,Lucknow (city) Level 1 = Uttar Pradesh,,,Vaccinated,,,,1997,12,10,1997,12,10,,,210,210,,
,Natural,Biological,Epidemic,Viral disease,Japanese encephalities,Kahool,,,Vaccinated,,,,1997,,,1997,,,32,,267,267,,
,Natural,Hydrological,Flood,,,"Andhra Pradesh, Arunachal Pradesh, Assam, Bihar, Gujarat, Himachal Pradesh, Jammu and Kashmir, Karnataka, Kerala, Maharashtra, Madyha Pradesh, Orissa, Punjab, Rajasthan, Sikkim, Uttar Pradesh, West Bengal states",,21840,Km2,,,,1997,9,,1997,9,,1442,,29259000,29259000,,
,Natural,Hydrological,Flood,,,West,,,Km2,,,,1997,8,,1997,8,,244,,,,,
,Natural,Meteorological,Storm,Convective storm,,"Tanton, Jaleshwar (Midnapore, West Bengal), Balasore district (Orissa)",,110,Kph,,,,1998,3,24,1998,3,24,250,2500,38000,40500,,10000
,Natural,Hydrological,Landslide,Landslide,,Himachal Pradesh,,,,,,,1998,3,5,1998,3,5,26,,,,,
,Natural,Hydrological,Landslide,Landslide,,Assam,,,,,,,1998,6,3,1998,6,3,48,150,,150,,
,Natural,Hydrological,Landslide,Landslide,,"Malpa village (Pithoragrah district, Uttar Pradesh state)",,,,,,,1998,8,17,1998,8,17,239,,200000,200000,,
,Natural,Hydrological,Landslide,Landslide,,Mansuna village (Uttar Pradesh state),,,,,,,1998,8,19,1998,8,19,37,,,,,
,Natural,Meteorological,Storm,Tropical cyclone,03A,"Kutch, Porbandar, Jamnagar, Junagadh, Amreli, Bhavnagar, Banaskhanta, Surat, Bharuch, Rajkot, Valsad, Nasvari districts (Gujarat state), Barmer, Jallore districts (Rajasthan state), Ratnagiri district (Maharasthra)",,145,Kph,,,,1998,6,9,1998,6,11,2871,893,4600000,4600893,217000,469000
,Natural,Meteorological,Storm,Tropical cyclone,,Bombay (city) Level 1 = Maharashtra,,,Kph,,,,1998,10,18,1998,10,18,250,,,,,
,Natural,Meteorological,Extreme temperature ,Heat wave,,"Orissa, Andhra Pradesh, Rajasthan, Madhya Pradesh, Uttar Pradesh, Gujarat states",,50,Â°C,,,,1998,5,26,1998,5,26,2541,,,,,
,Natural,Biological,Epidemic,Bacterial disease,Cholera,"Assam, Adilabad, Karimnaga - Level 1 = Andhra Pradesh, West Bangal",,,Vaccinated,,,,1998,7,,1998,7,,679,,14632,14632,,
,Natural,Biological,Epidemic,Viral disease,Japanese encephalitis,Level 1 = Uttar Pradesh,,,Vaccinated,,,,1998,8,,1998,8,,128,,606,606,,
,Natural,Hydrological,Flood,Flash flood,,"Gujarat, Maharashtra states","Dam/levy, break or release",,Km2,,,,1998,9,16,1998,9,18,90,,50000,50000,,
,Natural,Hydrological,Landslide,Avalanche,,Sikkim,,,,,,,1998,3,31,1998,3,31,24,6,,6,,
,Natural,Meteorological,Extreme temperature ,Cold wave,,"Uttar Pradesh, Bihar, Rajasthan, Jammu and Cachemire states",,,Â°C,,,,1998,12,15,1998,12,15,100,,,,,
,Natural,Meteorological,Storm,,,"West Begala, Midnapur dis.- Level 1 = Uttar Pradesh",,170,Kph,,,,1998,11,22,1998,11,22,100,,20000,20000,,
,Natural,Hydrological,Flood,,,"Assam, Arunachal, Bihar, Kerala, Meghalaya, Punjab, Sikkim, Uttar Pradesh, West Bengal states",,67610,Km2,,,,1998,8,,1998,8,,1811,,29227200,29227200,,
,Natural,Hydrological,Flood,,,"Andhra Pradesh, Hyderabad",,8000,Km2,,,,1998,9,20,1998,9,20,230,,375000,375000,,528600
,Natural,Meteorological,Storm,Tropical cyclone,05B,"Kendrapara, Jagatsinghpur, Khurda, Puri, Cuttack, Nayagarh, Bhadrak, Keonjhar, Dhenkanal, Balasore, Mayurbhang, Jajapur (Orissa, Andhra Pradesh, West Bengal states)",,260,Kph,,,,1999,10,28,1999,10,30,9843,3312,12625000,12628312,100000,2500000
,Natural,Geophysical,Earthquake,Ground movement,,"Chamoli, Rudraprayag, Bageshwar (new district), Tehri Garhwal, Pauri Garhwal district",,7,Richter,30.512,79.403,00:35,1999,3,28,1999,3,28,100,394,372000,477894,,2000
,Natural,Hydrological,Flood,Riverine flood,,"Assam, Bihar, Gujarat, Karnataka, Kerala, Tripura, West Bengal, Arunachal Pradesh, Punjab",Monsoonal rain,,Km2,,,,1999,7,11,1999,8,3,325,,5500000,5500000,,
,Natural,Meteorological,Storm,Tropical cyclone,O2a,Gujarat Coast,,200,Kph,,,,1999,5,20,1999,5,23,451,,40696,40696,,20000
,Natural,Meteorological,Storm,Tropical cyclone,,"Orissa, Ganjam, Puri, Khurda, Gajapathi",,200,Kph,,,,1999,10,18,1999,10,18,84,1000,500000,1201000,,470000
,Natural,Meteorological,Extreme temperature ,Heat wave,,"Orissa, Andhra Pradesh, Gujurat, Uttar Pradesh",,47,Â°C,,,,1999,4,,1999,4,,140,,,,,
,Natural,Climatological,Wildfire,Forest fire,,"Garhwal & Kumaon (districts of Nainital, Almora and Pithoragarh) Level 1 = Uttar Pradesh",,349,Km2,,,,1999,4,,1999,4,,6,,,,,
,Natural,Biological,Epidemic,Parasitic disease,,Masarkal,,,Vaccinated,,,,1999,10,,1999,10,,1,,499,499,,
,Natural,Biological,Epidemic,Viral disease,Acute jaundice syndrome,"Khanpur, Jhalawar district, Level 1 = Delhi & Rajahastan",,,Vaccinated,,,,1999,3,6,1999,3,6,,,285,285,,
,Natural,Biological,Epidemic,Viral disease,Japanese encephalitis,Andhra Pradesh,,,Vaccinated,,,,1999,9,,1999,12,6,200,,765,765,,
,Natural,Hydrological,Flood,,,"Uttar Pradesh, Bihar, West Bengal, Madhya Prasdeh, Delhi",,,Km2,,,,1999,9,,1999,9,,229,,22120000,22120000,,2400
,Natural,Biological,Epidemic,,Acute diarrhoeal syndrome,"Tehri Garhwal Disrict, Level 1 = Uttar Pradesh",,,Vaccinated,,,,1999,9,,1999,9,,11,,75,75,,
,Natural,Biological,Epidemic,,,Orissa,,,Vaccinated,,,,1999,11,,1999,11,,69,,77880,77880,,
,Natural,Climatological,Drought,Drought,,"New Delhi city (Delhi province), Gujarat, Rajasthan, Madhya Prasdesh, Andhra Pradesh, Orissa, Maharashtra provinces",,,Km2,,,,2000,4,,2001,,,20,,50000000,50000000,,588000
,Natural,Hydrological,Flood,Flash flood,,"Yingkiang,Tuting villages (Upper Siang (70051) district, Arunachal Pradesh province), Along, Boleng villages (70054 district, Arunachal Pradesh province), Pasighat, Sika-bamin, Komlighat, Raneghat (70041 district, Arunachal Pradesh province), Tezu, Mahadevpur villages (Lohit district, Arunachal Pradesh province), Golaghat, Nagaon districts (Assam province), ",,55000,Km2,,,,2000,6,10,2000,6,10,20,,3000000,3000000,,
,Natural,Hydrological,Flood,Flash flood,,"East Siang, 70041, West Siang, 70054, Upper Siang (70051), 70045, 70050, Lower Dibang Valley districts (Arunachal Pradesh province)",,,Km2,,,,2000,7,,2000,7,,130,,,,,
,Natural,Hydrological,Flood,Flash flood,,"Adilabad, Cuddapah, East Godavari, Guntur, Hyderabad, Karimnagar, Khammam, Krishna, Kurnool, Mahbubnagar, Medak, Nalgonda, Nellore, Nizamabad, Prakasam, Rangareddi, Vishakhapatnam, Warangal, West Godavari districts (Andhra Pradesh province)",Brief torrential rain,129500,Km2,,,,2000,8,23,2000,8,31,179,16,,252016,,173000
